Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
123288,0,0.669085693,53y,0,0.881513205,1400.0,7,0,0,0,0.0
129626,0,0.765755036,53y,0,0.348556962,19749.0,12,0,2,0,3.0
44094,0,0.2275302739999999,50y,0,0.420832712,6700.0,9,0,1,0,0.0
31577,0,0.263955514,39y,0,0.393785571,6500.0,9,0,2,0,2.0
51059,0,0.017807988,51y,0,2254.0,,3,0,1,0,0.0
90650,0,0.109708249,55y,0,0.245343565,14334.0,10,0,1,0,2.0
50502,1,0.978206203,54y,3,0.592592593,3833.0,10,3,2,1,0.0
2121,0,0.138347164,52y,0,0.274721224,10850.0,3,0,1,0,1.0
76367,0,0.945459504,47y,0,0.072376832,10168.0,6,0,0,0,4.0
20079,0,0.4360915589999999,44y,0,0.475277823,12417.0,9,0,3,0,2.0
50395,0,0.857023381,55y,3,0.34228474,9383.0,13,0,1,1,0.0
5616,0,0.003723074,59y,0,0.112115732,1658.0,3,0,0,0,0.0
101109,0,0.087260862,62y,0,0.544437665,4916.0,7,0,2,0,2.0
105216,0,0.07016082,58y,0,0.141983034,7190.0,6,0,1,0,0.0
48162,0,0.0,55y,0,0.285985568,5265.0,5,0,2,0,0.0
120894,0,0.161850391,77y,1,0.074469098,10500.0,17,0,0,0,0.0
24536,0,0.0,67y,0,0.021000276,7237.0,3,0,0,0,0.0
39150,0,0.5404682439999999,61y,0,0.764450616,5760.0,25,0,2,0,1.0
3117,0,0.011211051,30y,1,0.077900437,4800.0,6,0,0,0,0.0
127271,1,0.164985001,53y,0,1591.0,,5,0,2,0,0.0
61604,1,0.948112034,39y,0,0.8235882059999999,2000.0,7,0,0,0,0.0
70956,0,0.737516405,33y,0,0.4424720579999999,6083.0,6,0,1,0,1.0
73468,0,0.058185115,63y,0,0.2240169839999999,10833.0,7,0,2,0,0.0
69415,0,0.3341991119999999,51y,0,1.585665949,3250.0,13,0,1,0,0.0
8700,0,0.304853903,80y,0,2009.0,,11,0,1,0,0.0
83064,0,0.094477859,73y,0,0.114977005,5000.0,4,0,0,0,0.0
37197,0,0.938209905,34y,0,0.4014149489999999,3250.0,7,1,1,0,0.0
117865,0,0.0145249589999999,60y,0,1304.0,,6,0,1,0,0.0
33700,0,0.184390966,53y,0,0.254624229,6000.0,12,0,2,0,0.0
130129,0,0.348448097,46y,0,0.2885793869999999,1794.0,10,0,0,0,2.0
76348,1,0.741049126,28y,1,0.020228216,1927.0,1,0,0,0,0.0
110259,0,0.516730844,39y,0,0.0593054109999999,26000.0,10,0,1,0,0.0
20245,0,0.057980924,40y,0,0.301067137,11900.0,12,0,6,0,5.0
90986,0,0.054346547,36y,1,0.3760217979999999,1100.0,3,0,0,0,0.0
47602,0,0.203951842,48y,0,0.169800333,12019.0,8,0,1,0,1.0
3895,0,0.0,49y,0,0.322343896,8583.0,18,0,1,0,1.0
70085,0,0.1096630109999999,40y,0,0.305534026,6450.0,7,0,1,0,2.0
3095,0,0.446817718,37y,1,0.258587071,6666.0,12,0,1,0,2.0
108028,0,0.221120452,46y,0,0.316535223,7480.0,5,0,1,0,2.0
73798,0,0.005020202,66y,0,0.0672435109999999,4044.0,14,0,0,0,1.0
7005,0,0.013702253,65y,0,0.610383944,4583.0,15,0,2,0,0.0
110375,0,0.061111673,70y,0,0.252899613,7500.0,11,0,1,0,0.0
81468,0,0.090084885,65y,0,1057.0,,9,0,1,0,0.0
48332,0,0.056713803,63y,1,0.285378525,8083.0,13,0,1,0,0.0
46374,0,0.844184385,79y,0,0.406131971,4500.0,7,0,1,0,1.0
4122,0,0.9999999,33y,0,13.0,,0,0,0,1,0.0
15390,0,0.0,67y,0,0.075331318,4300.0,3,0,0,0,0.0
128354,0,0.013266815,32y,0,0.184375343,9100.0,5,0,1,0,0.0
123235,0,0.21676312,73y,0,0.053208642,3100.0,7,0,0,0,0.0
70290,0,0.242350306,70y,0,0.4075829379999999,5907.0,7,0,1,0,0.0
87791,0,0.21684705,63y,0,0.054393939,6599.0,4,0,0,0,0.0
139608,0,0.0,28y,0,0.063385398,5505.0,6,0,0,0,1.0
21936,0,0.053240845,30y,0,408.0,,10,0,0,0,0.0
121612,1,0.181936428,37y,0,0.326243069,11000.0,9,0,1,0,5.0
134531,0,0.519925725,40y,0,0.591779423,7833.0,5,0,1,0,0.0
104349,0,0.470040574,62y,0,0.350974734,14208.0,17,0,3,0,0.0
149895,0,0.131457845,48y,2,0.078490189,8000.0,8,0,0,0,1.0
9102,0,0.0,62y,5,1.4860950169999998,1725.0,7,0,1,0,0.0
80363,0,0.0,62y,0,0.0,,2,1,0,0,
141940,0,0.053533792,71y,0,0.020035357,1696.0,9,0,0,0,0.0
115855,0,0.062765976,40y,0,0.415594542,7694.0,15,0,2,0,0.0
131698,0,0.055958059,55y,0,0.06907161,13000.0,6,0,1,0,3.0
99547,0,0.0,55y,0,0.281367521,2924.0,8,0,0,0,2.0
4733,0,0.094187313,48y,0,0.053893946,6920.0,5,0,0,0,3.0
9979,0,0.132460844,79y,0,3830.0,,7,0,1,0,0.0
94172,0,0.401077985,42y,0,0.369681469,4300.0,15,0,0,0,0.0
90745,0,0.021418746,76y,0,0.006344934,5200.0,4,0,0,0,1.0
130590,0,0.154077273,55y,0,0.313159101,2180.0,6,0,2,0,1.0
127458,0,0.042990493,63y,2,0.351711027,4733.0,17,0,2,0,0.0
89913,0,0.016919231,70y,0,0.048866357,7100.0,8,0,1,0,0.0
20383,0,0.9999999,35y,0,235.0,0.0,4,0,0,0,0.0
121638,0,0.121838396,43y,0,0.537292541,5000.0,10,0,1,0,2.0
116397,0,0.0,26y,0,0.0,1480.0,3,0,0,0,0.0
15521,0,0.106525278,44y,0,0.466415716,8500.0,5,0,1,0,0.0
35476,0,0.007185258,53y,0,0.4346521929999999,7000.0,13,0,1,0,3.0
52960,0,0.0,48y,2,0.271257173,3833.0,7,0,0,0,2.0
123563,0,0.633466135,28y,0,0.0064829819999999,3084.0,1,0,0,0,0.0
140630,1,1.027331511,50y,1,0.577627772,11406.0,9,0,2,0,0.0
140140,1,1.03996004,23y,1,0.185876083,1500.0,2,0,0,0,0.0
124569,0,0.255353113,38y,0,0.328534293,5000.0,11,0,1,0,1.0
2588,0,0.0,50y,0,0.0,,4,0,0,0,0.0
40655,0,0.6842419679999999,61y,0,1.25894821,5000.0,9,0,3,0,2.0
22692,0,0.070041267,52y,0,0.334572491,5379.0,6,0,1,0,0.0
104566,0,0.1192413419999999,59y,0,0.032706321,5900.0,16,0,0,0,0.0
18123,0,0.037998233,31y,0,0.008570449,2916.0,4,0,0,0,0.0
116168,0,0.168770781,45y,0,4702.0,,10,0,3,0,1.0
134041,0,0.0229750489999999,61y,0,0.27760765,16000.0,8,0,2,0,1.0
30945,1,0.9999999,42y,1,0.07571169,1650.0,8,0,0,0,3.0
115848,0,0.052699954,58y,0,0.484861977,8983.0,7,0,2,0,0.0
114211,0,0.357452446,42y,1,0.35110601,9583.0,11,0,2,0,2.0
40705,0,0.064603078,31y,0,0.058453182,16200.0,8,0,0,0,2.0
53411,0,0.019509524,84y,0,20.0,,6,0,0,0,
21660,0,0.7641970140000001,49y,0,0.4477295,6121.0,11,0,1,0,3.0
121406,0,0.008985909,50y,0,0.2003367,10097.0,9,0,2,0,0.0
22123,0,0.9999999,45y,0,0.401025836,5263.0,9,0,1,0,0.0
34878,0,0.281163395,47y,0,0.271420357,10433.0,13,0,1,0,2.0
104850,0,0.08571746,48y,1,0.012102078,3800.0,2,0,0,0,0.0
10642,0,1.049584497,64y,0,913.0,,3,0,0,1,0.0
108727,0,0.9999999,29y,0,0.0,1918.0,1,0,0,0,1.0
149815,0,0.357176625,44y,0,0.365136731,8300.0,9,0,1,0,2.0
88521,0,0.514231695,42y,0,0.223454834,6940.0,17,0,1,0,3.0
64080,0,0.506017159,48y,0,0.262912363,3000.0,5,0,0,0,0.0
65562,0,0.018786627,57y,0,0.205617603,11997.0,14,0,2,0,1.0
125914,0,0.0,63y,0,1285.0,,7,0,1,0,
6052,0,0.9999999,26y,0,0.0,820.0,1,0,0,0,0.0
71034,0,0.299840352,36y,0,0.329720663,15500.0,16,0,1,0,1.0
128956,0,1.074985003,77y,0,0.070309897,3000.0,3,0,0,0,0.0
31916,1,0.9999999,36y,1,0.588137288,3000.0,7,1,0,2,1.0
148536,0,0.149075939,39y,0,152.0,,6,0,0,0,0.0
149397,0,0.452592937,81y,0,0.800876644,3193.0,17,0,1,0,0.0
122170,1,0.0221418029999999,45y,1,0.5404292860000001,3400.0,8,0,1,0,2.0
128999,0,0.992394116,35y,1,0.54335095,7000.0,13,0,1,0,1.0
147243,0,0.401381456,43y,0,0.342915045,18750.0,11,0,3,0,3.0
144664,1,0.910205072,74y,2,0.293236396,4538.0,10,0,1,0,1.0
95048,0,0.0317900189999999,45y,0,2337.0,,8,0,1,0,0.0
102495,0,0.2774995269999999,54y,0,0.195480452,10000.0,11,0,2,0,4.0
39655,0,0.061797528,65y,0,0.503498834,3000.0,4,0,2,0,0.0
145560,0,0.8683306940000001,63y,0,0.671442852,3000.0,12,0,0,0,2.0
128747,0,0.099622037,38y,0,0.745200698,4583.0,8,0,2,0,1.0
73525,0,0.312232343,60y,0,0.510414931,6000.0,18,0,2,0,1.0
23169,0,0.657433429,54y,0,0.871610271,4166.0,16,0,2,0,1.0
86601,1,0.822507663,57y,3,3418.0,,14,0,2,0,0.0
130949,0,0.3589121489999999,65y,0,0.642908224,12584.0,12,0,7,0,2.0
24975,0,0.033584588,72y,0,1245.0,,6,0,0,0,0.0
73084,0,0.0071706009999999,43y,0,1434.0,,2,0,1,0,
37339,0,0.035683121,77y,0,0.158460385,4000.0,10,0,1,0,0.0
140234,0,0.277402216,65y,0,0.058645166,14510.0,18,0,0,0,0.0
62299,0,0.897102897,29y,0,0.385307346,1333.0,3,0,0,0,2.0
38270,0,0.031717266,63y,2,0.465589068,6000.0,21,0,2,0,1.0
38661,0,0.343541944,22y,1,0.009744214,820.0,2,0,0,0,0.0
33549,0,0.00049975,27y,0,150.0,,2,0,0,0,0.0
14196,0,0.036047022,67y,0,30.0,,1,0,0,0,0.0
119283,0,0.112144379,50y,0,0.5859344639999999,7720.0,13,0,2,0,0.0
127539,0,0.911241161,50y,0,125.0,,6,0,0,0,0.0
121332,0,0.021302368,49y,0,0.206057468,3862.0,9,0,1,0,2.0
112896,0,0.370432952,41y,0,0.442387687,4807.0,8,0,1,0,2.0
4627,0,0.9999999,95y,0,447.0,,3,0,1,0,
8592,0,0.9999999,32y,0,0.862552966,3775.0,5,0,1,0,0.0
19651,0,0.18757324,63y,0,0.274110366,3877.0,15,0,0,0,0.0
24503,0,0.0979951,43y,0,0.1833263769999999,9583.0,4,0,1,0,5.0
48952,1,0.9999999,44y,0,0.007756505,10184.0,0,0,0,0,2.0
108425,0,0.039732274,61y,0,0.462142958,21250.0,13,0,5,0,1.0
24907,0,0.053998683,63y,0,0.455155947,6700.0,9,0,3,0,1.0
23996,0,0.8345847890000001,74y,0,0.7640276709999999,1300.0,10,0,1,0,0.0
21108,0,0.767303546,33y,1,0.226410731,4323.0,7,0,0,0,0.0
19336,0,0.464100715,30y,0,0.353710111,2600.0,5,0,0,0,0.0
83772,0,0.0,82y,0,0.0,7083.0,3,0,0,0,0.0
7256,0,0.033514474,69y,0,0.038317368,2400.0,7,0,0,0,1.0
90905,0,0.039414351,53y,0,0.038033016,120000.0,12,0,1,0,0.0
125134,0,0.3061617769999999,63y,0,3669.0,,3,0,1,0,0.0
12125,0,0.48837639,63y,1,0.549494501,9000.0,18,0,2,0,0.0
110460,0,0.276649515,80y,0,0.956468424,11416.0,8,0,4,0,0.0
120551,0,0.782937074,54y,0,0.374291745,9000.0,11,0,2,0,0.0
34983,1,0.794027886,55y,2,0.3415754629999999,7400.0,11,3,1,1,2.0
22686,0,0.082895122,62y,0,0.0987267519999999,15000.0,7,0,1,0,3.0
108371,0,0.435914796,36y,0,1.248500428,3500.0,13,0,2,0,2.0
69186,0,0.291042868,41y,0,0.298672212,6250.0,6,0,2,0,0.0
98321,0,0.029267937,40y,2,0.630504701,8083.0,9,0,4,0,2.0
136977,0,0.0,57y,0,0.2024548339999999,7250.0,14,0,1,0,0.0
6791,0,0.2078792119999999,48y,0,0.34610904,8583.0,3,0,1,0,3.0
37568,0,0.304745547,33y,0,0.5502787929999999,5200.0,16,0,2,0,2.0
30084,0,0.186945326,68y,0,1545.0,,13,0,2,0,0.0
138534,0,0.142654779,49y,0,1773.0,,12,0,1,0,3.0
132731,0,0.068387843,53y,0,1.397556913,1800.0,20,0,2,0,0.0
146229,0,0.022265686,35y,0,804.0,,10,0,0,0,
40584,0,0.069606401,81y,0,62.0,,7,0,0,0,0.0
1739,0,0.600066364,53y,1,0.50857819,5070.0,15,0,1,0,1.0
23950,0,0.61872133,56y,0,0.386169548,4800.0,10,0,0,0,3.0
50289,0,0.389983751,43y,0,0.7020033390000001,1197.0,7,0,0,0,0.0
50114,0,0.669604271,51y,2,0.307791372,3105.0,15,1,0,0,1.0
25450,0,0.0205541939999999,78y,0,0.008664741,4500.0,10,0,0,0,0.0
55526,0,0.0,61y,0,9.0,,5,0,0,0,0.0
41407,0,0.265117038,54y,0,0.336702532,9200.0,14,0,3,0,1.0
1235,0,0.361682297,41y,0,0.19675058,5600.0,9,0,0,0,2.0
111549,0,0.2409646889999999,65y,1,0.230276972,10000.0,9,0,1,0,1.0
75664,0,0.288918442,58y,0,1.207833733,1250.0,5,0,1,0,2.0
102098,0,0.289752959,59y,2,0.32862396,5166.0,11,0,0,0,1.0
117170,0,0.0,46y,0,0.0,,5,0,0,0,0.0
134894,0,0.049189039,46y,0,850.0,,9,0,1,0,0.0
91608,1,0.9999999,29y,0,0.2822647789999999,1200.0,2,2,0,0,1.0
60995,0,0.25295784,32y,0,0.251631106,5670.0,6,0,1,0,0.0
64642,0,0.857855362,58y,1,195.0,,4,3,0,0,
32875,0,0.259054582,50y,0,0.486165647,10950.0,14,0,1,0,0.0
62710,0,0.0,45y,0,0.0,3100.0,5,0,0,0,2.0
28217,0,0.937212557,29y,0,0.22287258,2220.0,2,0,0,0,0.0
37827,0,0.307399887,52y,1,0.2875943489999999,5166.0,6,0,1,0,0.0
100662,0,0.024805813,55y,0,0.107875811,5700.0,8,0,1,0,0.0
13957,0,0.564957571,43y,1,0.389681376,7500.0,6,0,2,0,0.0
101517,1,0.816980319,35y,3,0.8107983390000001,6500.0,11,0,1,0,2.0
27009,0,0.0270734789999999,61y,0,0.08244772,5833.0,14,0,0,0,0.0
77297,1,0.9999999,41y,1,0.152532886,3572.0,2,0,0,0,1.0
38667,0,717.0,43y,0,0.2130384169999999,5153.0,11,0,1,0,0.0
99315,0,0.015784099,52y,0,0.169602895,10500.0,40,0,1,0,0.0
79237,0,0.19444859,48y,0,2481.0,,8,0,2,0,0.0
75500,0,0.005587463,45y,0,0.054412974,8508.0,9,0,0,0,1.0
114775,0,0.387109524,50y,0,0.7205191940000001,3620.0,12,0,1,0,2.0
82768,0,0.0,39y,0,0.22647363,2900.0,5,0,0,0,2.0
51637,0,0.216597925,46y,0,0.6890777309999999,4000.0,9,0,3,0,0.0
109136,0,0.162721088,45y,0,2862.0,,7,0,2,0,0.0
99379,0,0.95560222,58y,1,0.477831231,7690.0,6,0,1,0,0.0
10663,0,0.0,73y,0,0.137807926,2800.0,4,0,1,0,0.0
82375,0,0.9999999,24y,0,0.095591445,2290.0,1,0,0,0,0.0
25924,0,0.357221725,38y,0,0.6134837879999999,7000.0,7,0,1,0,3.0
118748,0,0.011610896,62y,0,0.004614201,3900.0,5,0,0,0,0.0
19073,1,1.185628743,33y,2,0.1110836219999999,4041.0,3,0,0,1,0.0
5062,0,1.126873127,30y,0,0.013301088,2480.0,1,0,0,0,0.0
24147,0,0.01025403,65y,3,1613.0,,18,0,1,0,0.0
89430,0,0.0,38y,0,2.514990007,1500.0,4,0,1,0,3.0
101189,0,0.101431411,68y,0,0.317276273,9486.0,12,0,2,0,0.0
88380,0,0.010294913,66y,0,2.381348876,1200.0,14,0,4,0,0.0
131710,0,0.036907927,45y,0,0.449368101,6250.0,13,0,1,0,3.0
97190,0,0.142006904,38y,0,0.441171021,5396.0,10,0,3,0,3.0
373,0,0.082317351,64y,0,0.214426305,8636.0,29,0,1,0,1.0
12923,0,0.470490199,41y,0,0.912908709,10000.0,11,0,2,0,3.0
98341,0,0.981670485,47y,0,0.143303478,4800.0,7,1,0,0,0.0
41134,1,0.573796369,36y,0,0.322923173,1600.0,8,0,0,1,2.0
83924,0,0.249229381,40y,0,0.03534452,2800.0,9,0,0,0,3.0
103879,0,1.021861337,42y,2,0.316519546,5550.0,6,0,1,0,1.0
137787,0,0.012086676,67y,0,9.0,,4,0,0,0,0.0
328,0,0.284236153,45y,1,0.318890815,7500.0,9,0,1,0,2.0
72226,0,0.010486363,49y,0,0.258092738,4571.0,6,0,1,0,2.0
58352,0,0.5282744220000001,52y,0,0.821950071,2122.0,6,0,2,0,2.0
90439,0,0.20884842,67y,0,0.292353109,10500.0,16,0,2,0,0.0
122614,0,0.039837758,43y,0,0.4417781879999999,6500.0,7,0,2,0,2.0
122422,0,0.020490009,68y,0,0.8309984429999999,4496.0,14,0,2,0,0.0
104467,0,0.034669727,69y,0,0.200952343,24990.0,15,0,3,0,0.0
89319,0,0.7256462090000001,41y,0,1.681829543,4000.0,9,0,3,0,3.0
148171,0,0.9999999,28y,0,0.0,4400.0,1,0,0,0,3.0
65684,0,0.035751958,63y,0,0.279465067,8000.0,10,0,2,0,0.0
64161,0,0.439419448,38y,0,0.474505099,5000.0,13,0,1,0,3.0
92410,0,0.3210375339999999,44y,0,0.152236813,4492.0,6,0,0,0,2.0
95641,0,0.7450935320000001,31y,0,0.571154308,4166.0,11,0,1,0,0.0
120460,1,0.040857,34y,0,0.40508596,5583.0,7,0,2,0,1.0
128870,0,0.014709932,62y,0,15.0,,2,0,1,0,0.0
77597,1,0.8374320479999999,45y,4,0.823696051,6000.0,11,0,2,2,0.0
45903,0,0.491447298,43y,0,0.499683844,6325.0,13,0,2,0,1.0
128936,0,0.006654388,45y,0,0.214509941,8600.0,4,0,1,0,4.0
124615,0,0.0,56y,2,0.382423515,3333.0,6,0,1,0,2.0
97765,0,0.9999999,27y,0,0.0,2500.0,1,0,0,0,0.0
111290,0,0.067077774,65y,0,2515.0,,10,0,2,0,0.0
40856,0,0.9999999,63y,0,0.029389018,9050.0,0,0,0,0,2.0
15215,0,0.043799259,75y,0,1392.0,,5,0,1,0,0.0
70565,0,0.409636049,65y,0,0.594361671,6845.0,26,0,1,0,0.0
59490,0,0.217805257,42y,0,0.435016662,3900.0,7,0,2,0,1.0
33067,0,0.407155937,50y,0,0.279088365,2500.0,5,0,0,0,0.0
23092,0,0.265532626,48y,0,2263.0,,4,0,1,0,0.0
130164,0,0.0,49y,0,0.0,3083.0,1,0,0,0,0.0
28963,0,0.004799904,42y,0,0.27489086,7100.0,4,0,1,0,2.0
75483,0,0.983077574,60y,0,0.506582412,3797.0,6,0,0,0,0.0
81191,0,0.0,52y,0,0.370973713,2700.0,5,0,1,0,1.0
58830,0,0.003153709,35y,0,0.019495126,4000.0,7,0,0,0,0.0
136135,0,0.560253011,38y,0,0.351529694,5000.0,6,0,1,0,3.0
28916,0,0.23191656,85y,0,0.386183613,7700.0,11,0,1,0,0.0
75607,1,0.253444248,52y,1,0.4167152739999999,12000.0,15,0,1,0,0.0
96521,0,0.143492873,66y,0,0.173016074,7900.0,15,0,1,0,0.0
144492,0,0.00170965,67y,0,0.2118574289999999,8500.0,7,0,1,0,0.0
29966,1,0.9999999,52y,0,0.011244378,5335.0,2,2,0,0,1.0
42305,0,0.112853683,54y,0,0.636049724,5791.0,12,0,2,0,0.0
120899,0,0.028598856,47y,0,0.170752762,11583.0,5,0,1,0,0.0
124678,0,0.055903164,90y,0,0.003999429,7000.0,8,0,0,0,0.0
25102,0,0.9999999,54y,0,0.8059701490000001,1875.0,4,0,1,0,1.0
105711,0,0.013166506,72y,0,0.273377785,6148.0,10,0,0,0,1.0
18623,0,0.0,43y,0,0.469914561,5500.0,7,0,2,0,0.0
142138,0,0.013093592,53y,0,0.321554117,5404.0,9,0,1,0,2.0
53505,0,0.065540812,55y,1,1.143445032,1700.0,10,0,1,0,0.0
137663,0,0.0,57y,0,1271.0,,7,0,1,0,0.0
83118,0,1.096188748,34y,0,0.0094392,1800.0,2,0,0,0,3.0
71307,0,0.008493805,37y,0,0.0444612859999999,7916.0,4,0,0,0,0.0
109980,0,0.9999999,80y,0,35.0,,0,0,0,0,0.0
115552,0,0.586451129,37y,0,0.332998325,2984.0,10,0,0,0,1.0
132673,0,0.278721279,35y,0,0.001919846,4166.0,2,0,0,0,0.0
46184,0,0.05262768,46y,0,0.277203144,7250.0,7,0,1,0,1.0
36806,0,0.0024371139999999,74y,0,0.067993524,10500.0,15,0,1,0,0.0
54575,0,0.156626506,45y,0,0.270216357,6516.0,7,0,1,0,2.0
60187,0,0.0,78y,0,0.0,3500.0,1,0,0,0,0.0
90391,1,0.340996125,56y,0,0.320397907,19300.0,17,0,3,0,2.0
131477,0,0.033823921,54y,0,2879.0,,10,0,2,0,0.0
12690,0,0.1786380119999999,31y,0,0.244585138,3000.0,6,0,0,0,1.0
46041,0,0.4390404129999999,49y,0,0.4663408129999999,4500.0,13,0,1,0,0.0
69222,0,0.179705728,29y,0,0.427893027,4000.0,9,0,1,0,0.0
12622,0,0.041260269,50y,0,4012.0,,4,0,2,0,0.0
148985,0,2.0685887,47y,0,0.24695884,6000.0,5,0,1,0,1.0
18482,0,0.413273216,58y,1,0.260951279,20750.0,21,0,1,0,0.0
80529,0,0.2294067669999999,64y,0,0.89431591,3500.0,14,0,2,0,0.0
52191,0,0.9999999,38y,0,0.14895035,3000.0,4,0,0,0,1.0
58408,0,0.050734989,60y,0,0.0979782269999999,4500.0,6,0,0,0,0.0
128964,0,0.080879902,48y,0,0.2001274019999999,9418.0,5,0,1,0,5.0
119403,0,0.972186564,66y,0,0.6664103060000001,5200.0,9,0,0,0,0.0
125006,1,0.7734407440000001,45y,0,0.8070337809999999,2160.0,7,0,1,1,0.0
27060,0,0.07340189,54y,0,0.315285495,8458.0,7,0,1,0,0.0
80641,1,0.9999999,35y,0,637.0,,2,1,0,0,0.0
37181,0,0.368014448,27y,0,0.279786603,3373.0,7,0,0,0,0.0
83454,0,0.209879961,42y,0,1.06932409,7500.0,27,0,7,0,2.0
118271,0,0.028210996,37y,0,44.0,,3,0,0,0,0.0
15925,0,0.523912875,59y,0,0.51907255,2673.0,10,0,1,0,0.0
129685,0,0.841694245,49y,3,1.242126312,6000.0,11,0,6,0,0.0
81440,0,0.5655434460000001,62y,0,1269.0,1.0,4,0,1,0,0.0
138538,0,0.8921811,49y,0,0.812661977,2700.0,9,0,1,0,0.0
94642,0,0.435809126,55y,1,0.380973386,6800.0,25,1,1,1,2.0
138893,0,0.79233759,26y,0,0.046649389,2700.0,2,0,0,0,2.0
88139,0,0.086662222,36y,0,0.054638589,10541.0,6,0,0,0,0.0
71581,0,0.01908193,59y,0,0.0164,2499.0,14,0,0,0,1.0
64579,0,0.2278306689999999,82y,0,0.012294648,9434.0,9,0,0,0,0.0
116686,0,0.614385614,38y,2,0.125749833,4500.0,3,0,0,0,1.0
12299,0,0.068462792,47y,1,0.432761206,6000.0,8,0,1,0,3.0
118825,0,0.39405608,48y,1,0.6704248039999999,4966.0,11,0,1,0,0.0
83458,0,0.2514321419999999,30y,0,0.151696949,5833.0,5,0,0,0,0.0
24203,0,0.023966961,54y,0,1629.0,,7,0,2,0,2.0
134067,0,0.007905511,62y,0,12.0,0.0,6,0,0,0,0.0
46328,0,0.00173813,88y,0,0.01980198,201.0,6,0,0,0,0.0
14109,0,0.0521450459999999,54y,0,0.480418894,9166.0,15,0,1,0,0.0
10638,0,0.505327403,51y,3,0.292330221,10925.0,15,0,2,0,2.0
96770,0,0.45558034,59y,0,0.035792841,5000.0,3,0,0,0,0.0
42550,0,0.064333234,51y,0,0.434250394,8250.0,16,0,1,0,1.0
5264,0,0.28611898,38y,0,2560.0,,6,0,1,0,0.0
76929,0,0.871527658,65y,0,1.724078835,2333.0,13,0,1,0,0.0
40799,0,0.005792904,78y,0,0.000616067,8115.0,7,0,0,0,0.0
22788,0,0.007465671,74y,0,0.239940755,4050.0,5,0,1,0,0.0
118200,0,0.11280545,39y,0,797.5,1.0,6,0,1,0,3.0
22012,0,0.0,54y,0,0.930017496,4000.0,8,0,3,0,1.0
77872,0,0.276866348,50y,0,0.325990157,4266.0,7,0,2,0,1.0
122154,0,0.3745946739999999,58y,0,0.3065276389999999,7000.0,9,0,3,0,0.0
137733,0,0.06851268,43y,1,1950.0,,8,0,1,0,0.0
7068,0,0.223024025,45y,1,0.643319909,5710.0,16,0,1,0,1.0
23088,0,0.145284003,54y,0,0.35697785,7358.0,14,0,2,0,3.0
98852,0,0.301441572,41y,1,0.5745206,5266.0,10,0,2,0,2.0
88571,0,0.021850094,32y,0,0.31716656,4700.0,11,0,2,0,2.0
61918,0,0.997500625,39y,0,0.284959292,7000.0,3,0,1,0,3.0
7214,0,0.597414026,77y,2,5483.0,,15,0,3,0,0.0
120077,0,0.104939571,40y,0,0.6145185679999999,5950.0,15,0,3,0,2.0
68466,0,0.0272720389999999,65y,0,1220.0,,6,0,2,0,0.0
54093,0,0.058245131,60y,0,0.14949402,8695.0,7,0,1,0,0.0
96252,0,0.054197832,58y,0,0.370525895,5000.0,2,0,1,0,0.0
106486,0,0.018539928,81y,0,0.151369726,5000.0,29,0,1,0,1.0
8725,0,0.008653608,47y,0,0.002570694,3500.0,4,0,0,0,2.0
55619,0,0.00582668,58y,0,0.463652551,12916.0,15,0,4,0,1.0
121946,0,0.046332475,38y,0,0.324424566,9166.0,10,1,2,0,3.0
66097,0,0.917868876,46y,0,0.088327445,15000.0,5,0,1,0,3.0
41364,0,0.057549891,61y,0,0.26910343,7550.0,9,0,1,0,0.0
59848,0,0.999315303,32y,0,0.329896907,3200.0,7,0,0,0,0.0
113193,0,0.057991372,57y,0,0.492582897,4583.0,6,0,1,0,0.0
58332,0,0.0870788969999999,65y,0,0.579834333,3500.0,6,0,2,0,0.0
141710,0,0.00164404,49y,0,0.00639872,5000.0,5,0,0,0,0.0
11941,0,0.468908555,56y,0,0.1299811669999999,60000.0,22,0,2,0,3.0
116262,0,0.033865914,71y,0,0.093206297,7241.0,9,0,1,0,0.0
117995,0,0.0,37y,0,0.04232863,9000.0,4,0,0,0,1.0
21156,0,0.020002521,68y,0,1820.0,,7,0,2,0,0.0
88734,1,0.694820345,57y,1,1.858451291,1200.0,15,0,1,0,0.0
112776,0,0.9999999,56y,0,0.0,1744.0,1,0,0,0,0.0
23916,0,0.103947401,58y,0,0.372043011,8369.0,7,0,2,0,2.0
114550,0,0.9999999,34y,0,405.0,,2,0,0,0,0.0
143508,0,0.9999999,60y,0,1246.0,,4,0,1,0,0.0
99662,0,0.0,58y,0,0.0,,2,0,0,0,1.0
103644,0,0.0131284319999999,87y,0,14.0,,10,0,0,0,0.0
109621,0,0.005836002,55y,0,1398.0,,10,0,1,0,0.0
88985,0,0.008868545,80y,0,0.4488503829999999,3000.0,11,0,2,0,0.0
82483,0,0.007992008,45y,0,0.2488613589999999,5488.0,3,0,2,0,4.0
105860,0,0.0155914989999999,52y,0,0.2509427489999999,5833.0,12,0,1,0,2.0
52107,0,0.5806278420000001,74y,0,0.454590902,6000.0,10,0,1,0,0.0
