laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Touch,IPS,Resolucion,Reso_ancho,Reso_alto,fab_CPU,tipo_CPU,CPU_GHz,uni_memo,tipo_memo,memo_aux,fab_GPU,fab_OpSys_code,ppi,TypeName_Code,Resolucion_Code,Company_Code,fab_CPU_Code,fab_GPU_Code,tipo_memo_Code,tipo_CPU_Code
725,Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,1366x768,AMD A6-Series 7310 2GHz,4.0,500GB HDD,AMD Radeon R4,Windows 10,2.19,298.0,0,0,1366x768,1366,768,AMD,AMD A6-Series A6-9220,0.2,500,HDD,0,AMD,1,100.45466986113651,2,3,6,2,3,3,10
303,Lenovo,IdeaPad 310-15ABR,Notebook,15.6,Full HD 1920x1080,AMD A10-Series 9600P 2.4GHz,6.0,1TB HDD,AMD Radeon R5 430,Windows 10,2.4,499.0,0,0,1920x1080,1920,1080,AMD,Intel Core i7,0.24,1024,HDD,0,AMD,1,141.21199808219862,2,1,6,2,3,3,2
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4.0,1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,977.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.22999999999999998,1024,HDD,0,Nvidia,1,141.21199808219862,2,1,6,1,2,3,3
1110,Acer,Aspire F5-573G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,799.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.25,1024,HDD,256,Nvidia,1,141.21199808219862,2,1,3,1,2,3,3
976,Acer,Aspire F5-573G-510L,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,12.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,1009.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.25,1024,HDD,128,Nvidia,1,141.21199808219862,2,1,3,1,2,3,3
991,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.7GHz,16.0,512GB SSD +  2TB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,1799.0,1,0,3840x2160,3840,2160,Intel,Intel Core i7,0.27,2048,HDD,512,Nvidia,1,282.42399616439724,1,6,1,1,2,3,2
233,Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,256GB SSD +  500GB HDD,Nvidia GeForce GTX 950M,Windows 10,2.69,891.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.25,500,HDD,256,Nvidia,1,127.33567457123111,2,1,1,1,2,3,3
697,Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4.0,500GB HDD,Intel HD Graphics 510,Windows 10,2.1,318.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.16,500,HDD,0,Intel,1,100.45466986113651,2,3,6,1,1,3,2
834,Toshiba,Satellite Pro,Notebook,14.0,1366x768,Intel Pentium Dual Core 4405U 2.1GHz,4.0,128GB SSD,Intel HD Graphics 510,Windows 10,1.75,499.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.21000000000000002,128,SSD,0,Intel,1,111.93520355955211,2,3,11,1,1,2,3
236,HP,15-rb013nv (E2-9000e/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 9000e 1.5GHz,4.0,500GB HDD,AMD Radeon R2,Windows 10,2.1,330.0,0,0,1366x768,1366,768,AMD,Intel Core i7,0.15,500,HDD,0,AMD,1,100.45466986113651,2,3,2,2,3,3,2
32,Asus,E402WA-GA010T (E2-6110/2GB/32GB/W10),Notebook,14.0,1366x768,AMD E-Series E2-6110 1.5GHz,2.0,32GB Flash Storage,AMD Radeon R2,Windows 10,1.65,199.0,0,0,1366x768,1366,768,AMD,Intel Core i7,0.15,32,Flash_Storage,0,AMD,1,111.93520355955211,2,3,1,2,3,1,2
1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD E-Series 9000 2.2GHz,4.0,500GB HDD,AMD Radeon R2 Graphics,Windows 10,2.2,299.0,0,0,1366x768,1366,768,AMD,Intel Core i7,0.22000000000000003,500,HDD,0,AMD,1,100.45466986113651,2,3,6,2,3,3,2
1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4.0,500GB HDD,AMD Radeon R2 Graphics,Windows 10,1.86,297.0,0,0,1366x768,1366,768,AMD,Intel Core i5,0.18,500,HDD,0,AMD,1,100.45466986113651,2,3,2,2,3,3,3
551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4.0,500GB HDD,AMD Radeon R2 Graphics,Windows 10,2.0,349.0,0,0,1366x768,1366,768,AMD,Intel Core i5,0.18,500,HDD,0,AMD,1,100.45466986113651,2,3,1,2,3,3,3
681,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD E-Series E2-9000 2.2GHz,4.0,128GB SSD,AMD Radeon R2 Graphics,Windows 10,2.2,349.0,0,0,1366x768,1366,768,AMD,Intel Core i7,0.22000000000000003,128,SSD,0,AMD,1,100.45466986113651,2,3,6,2,3,2,2
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,1600x900,AMD A4-Series 7210 2.2GHz,4.0,500GB HDD,AMD Radeon R3,Windows 10,2.8,379.0,0,0,1600x900,1600,900,AMD,Intel Core i5,0.22000000000000003,500,HDD,0,AMD,1,106.11306214269258,2,9,6,2,3,3,3
1003,Dell,Latitude 5480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,128GB SSD,Intel HD Graphics 620 ,Windows 10,1.6,1119.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.25,128,SSD,0,Intel,1,157.3505121487356,2,1,5,1,1,2,3
1227,Asus,Rog Strix,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.2,2449.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,1,1,2,3,3
306,Asus,Rog GL702VS-GC095T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2122.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
435,HP,Omen 17-w207nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.35,1999.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,2,1,2,3,3
411,MSI,GE73VR 7RF,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.8,2249.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2419.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
1092,MSI,GT72VR Dominator,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,2499.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
151,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2029.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
317,MSI,GE63VR 7RF,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.8,2099.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,16,1,2,3,3
982,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3149.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,5,1,2,3,3
1207,Acer,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.2,2599.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,3,1,2,3,3
584,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.6,2663.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,6,1,2,3,2
790,Asus,Rog G752VS-BA171T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.3,2350.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,3,2
1265,Asus,Rog GL502VS,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.34,2325.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,1,1,2,3,2
693,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.49,2813.75,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.29,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,5,1,2,3,3
431,Dell,Alienware 17,Gaming,17.3,IPS Panel 2560x1440,Intel Core i7 7820HK 2.9GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,2799.0,0,1,2560x1440,2560,1440,Intel,Intel Core i5,0.29,1024,HDD,256,Nvidia,1,169.78089942830815,6,5,5,1,2,3,3
59,MSI,GS73VR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.43,2449.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,2048,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
124,MSI,GS63VR 7RG,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1070,Windows 10,1.8,2241.5,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,2048,HDD,256,Nvidia,1,141.21199808219862,6,1,16,1,2,3,3
537,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3012.77,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,5,1,2,3,3
263,MSI,GT73EVR 7RE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,2499.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,512,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
851,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3072.89,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,512,Nvidia,1,127.33567457123111,6,1,5,1,2,3,3
969,Dell,Alienware 17,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,3154.0,0,1,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,1024,HDD,512,Nvidia,1,254.67134914246222,6,6,5,1,2,3,3
667,Dell,Alienware 17,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,32.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3147.37,0,1,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,1024,HDD,512,Nvidia,1,254.67134914246222,6,6,5,1,2,3,3
585,MSI,GT73VR Titan,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,2729.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.29,1024,HDD,512,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
731,Dell,Alienware 17,Gaming,17.3,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,32.0,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,3659.4,0,0,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,1024,HDD,1024,Nvidia,1,254.67134914246222,6,6,5,1,2,3,3
526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX1050 Ti,Windows 10,3.0,1504.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
1061,MSI,GT72S Dominator,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,1545.64,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,2
1154,MSI,GT72S Dominator,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,2399.0,0,0,1920x1080,1920,1080,Intel,Intel Pentium Quad,0.27,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,7
592,MSI,GT80S 6QE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.5,2349.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,16,1,2,3,2
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,2299.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,1,1,2,3,2
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16.0,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,2749.99,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,Hybrid,256,Nvidia,1,127.33567457123111,6,1,6,1,2,4,2
913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32.0,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,Windows 10,3.58,1279.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.27,256,SSD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,2,2
1083,Dell,Alienware 15,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,3.21,1329.0,0,0,3840x2160,3840,2160,Intel,Intel Core i7,0.26,1024,HDD,256,Nvidia,1,282.42399616439724,6,6,5,1,2,3,2
610,MSI,Laptop MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,4.14,2199.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,16,1,2,3,2
1196,MSI,GS60 Ghost,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,1.91,2153.37,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,16,1,2,3,2
182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8.0,128GB SSD +  1TB HDD,AMD R17M-M1-70,Windows 10,1.9,813.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.25,1024,HDD,128,AMD,1,141.21199808219862,2,1,6,1,3,3,3
799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX1060,Windows 10,2.24,1339.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,1,1,2,3,3
666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960,Windows 10,3.31,1196.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,6,1,2,3,2
1081,Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64.0,1TB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,3975.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,SSD,0,Nvidia,1,127.33567457123111,6,1,1,1,2,2,2
181,MSI,GT80S 6QF-074US,Gaming,18.4,Full HD 1920x1080,Intel Core i7 6920HQ 2.9GHz,32.0,512GB SSD +  1TB HDD,Nvidia GTX 980 SLI,Windows 10,4.4,2799.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.29,1024,HDD,512,Nvidia,1,119.7232157653423,6,1,16,1,2,3,2
1228,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8.0,512GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,1279.0,0,1,2304x1440,2304,1440,Intel,Intel Core i7,0.12,512,Flash_Storage,0,Intel,2,226.41554716935852,4,11,17,1,1,1,2
1252,Apple,MacBook Air,Ultrabook,11.6,1366x768,Intel Core i5 1.6GHz,4.0,256GB Flash Storage,Intel HD Graphics 6000,Mac OS X,1.08,959.0,0,0,1366x768,1366,768,Intel,Intel Core i3,0.16,256,Flash_Storage,0,Intel,2,135.0942111925629,4,3,17,1,1,1,4
35,Apple,MacBook Air,Ultrabook,13.3,1440x900,Intel Core i5 1.6GHz,8.0,256GB Flash Storage,Intel HD Graphics 6000,Mac OS X,1.35,998.0,0,0,1440x900,1440,900,Intel,Intel Core i3,0.16,256,Flash_Storage,0,Intel,2,127.67794013309688,4,12,17,1,1,1,4
27,Apple,MacBook Air,Ultrabook,13.3,1440x900,Intel Core i5 1.6GHz,8.0,128GB Flash Storage,Intel HD Graphics 6000,Mac OS X,1.35,1099.0,0,0,1440x900,1440,900,Intel,Intel Core i3,0.16,128,Flash_Storage,0,Intel,2,127.67794013309688,4,12,17,1,1,1,4
7,Apple,MacBook Pro,Ultrabook,15.4,IPS Panel Retina Display 2880x1800,Intel Core i7 2.2GHz,16.0,256GB Flash Storage,Intel Iris Pro Graphics,Mac OS X,2.04,2139.97,0,1,2880x1800,2880,1800,Intel,Intel Core i5,0.22000000000000003,256,Flash_Storage,0,Intel,2,220.53462386625827,4,13,17,1,1,1,3
803,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8.0,512GB Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,1165.0,0,1,2304x1440,2304,1440,Intel,Intel Core i7,0.12,512,Flash_Storage,0,Intel,2,226.41554716935852,4,11,17,1,1,1,2
344,Asus,X541NA (N3350/4GB/1TB/Linux),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4.0,1TB HDD,Intel HD Graphics 500,Linux,2.0,274.99,0,0,1366x768,1366,768,Intel,Intel Core i3,0.11000000000000001,1024,HDD,0,Intel,0,100.45466986113651,2,3,1,1,1,3,4
1216,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4.0,1TB HDD,Intel HD Graphics 500,Linux,2.1,272.0,0,0,1366x768,1366,768,Intel,Intel Core i7,0.2,1024,HDD,0,Intel,0,100.45466986113651,2,3,3,1,1,3,2
562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4.0,500GB HDD,Intel HD Graphics 500,Linux,2.0,224.0,0,0,1366x768,1366,768,Intel,Intel Core i3,0.11000000000000001,500,HDD,0,Intel,0,100.45466986113651,2,3,1,1,1,3,4
1268,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4.0,500GB HDD,Intel HD Graphics,Linux,2.2,324.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.16,500,HDD,0,Intel,0,100.45466986113651,2,3,5,1,1,3,3
346,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4.0,500GB HDD,Intel HD Graphics,Linux,2.2,274.9,0,0,1366x768,1366,768,Intel,Intel Core i5,0.16,500,HDD,0,Intel,0,100.45466986113651,2,3,5,1,1,3,3
1105,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4.0,500GB HDD,Intel HD Graphics,Linux,2.2,393.49,0,0,1366x768,1366,768,Intel,Intel Core i7,0.16,500,HDD,0,Intel,0,100.45466986113651,2,3,5,1,1,3,2
1295,Acer,Aspire ES1-531,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4.0,500GB HDD,Intel HD Graphics 400,Linux,2.4,289.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.16,500,HDD,0,Intel,0,100.45466986113651,2,3,3,1,1,3,3
1206,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,8.0,256GB SSD,Intel HD Graphics 520,Linux,1.23,1099.0,1,0,3200x1800,3200,1800,Intel,Intel Core i5,0.24,256,SSD,0,Intel,0,276.053530085501,4,2,5,1,1,2,3
60,Asus,X541UA-DM1897 (i3-6006U/4GB/256GB/FHD/Linux),Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4.0,256GB SSD,Intel HD Graphics 520,Linux,2.0,415.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.2,256,SSD,0,Intel,0,141.21199808219862,2,1,1,1,1,2,3
1245,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.18,521.86,0,0,1366x768,1366,768,Intel,Intel Core i5,0.25,1024,HDD,0,Intel,0,100.45466986113651,2,3,5,1,1,3,3
620,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.25,359.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,0,100.45466986113651,2,3,5,1,1,3,3
241,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.1,390.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,1024,HDD,0,Intel,0,100.45466986113651,2,3,3,1,1,3,3
1138,Dell,Latitude E5570,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4.0,500GB HDD,Intel HD Graphics 520,Linux,2.09,523.63,0,0,1366x768,1366,768,Intel,Intel Core i7,0.22999999999999998,500,HDD,0,Intel,0,100.45466986113651,2,3,5,1,1,3,2
1260,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4.0,500GB HDD,Intel HD Graphics 520,Linux,2.4,361.8,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,500,HDD,0,Intel,0,100.45466986113651,2,3,3,1,1,3,3
677,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4.0,128GB SSD,Intel HD Graphics 520,Linux,2.1,412.0,0,0,1366x768,1366,768,Intel,Intel Core i5,0.2,128,SSD,0,Intel,0,100.45466986113651,2,3,3,1,1,2,3
434,Dell,Latitude 5480,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8.0,256GB SSD,Intel HD Graphics 620,Linux,1.6,1099.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,256,SSD,0,Intel,0,157.3505121487356,4,1,5,1,1,2,3
